"","treatment","groupID","round","contribution","endowment","share","stock","gain","bot_active","disaster","EWE","noComprehension"
"1775","Lo033","Lo033_35",5,10,23.5,0.426687442991791,14.5,-9,0,1,1,0
"1776","Lo033","Lo033_35",6,5.25,14.5,0.361607142857143,17.25,2.75,0,0,0,0
"1777","Lo033","Lo033_35",7,4.5,17.25,0.261437908496732,19.75,2.5,0,0,0,0
"1778","Lo033","Lo033_35",8,4.75,19.75,0.239786967418546,23,3.25,0,0,0,0
"1779","Lo033","Lo033_35",9,5.5,23,0.239789196310935,26.5,3.5,0,0,0,0
"1780","Lo033","Lo033_35",10,5.5,26.5,0.208872679045093,30,3.5,0,0,0,0
"1781","Lo033","Lo033_36",1,9.25,20,0.4625,24.75,4.75,0,0,0,1
"1782","Lo033","Lo033_36",2,12.75,24.75,0.514880952380952,32,7.25,0,0,0,1
"1783","Lo033","Lo033_36",3,13.75,32,0.428812316715543,39.25,7.25,0,0,0,1
"1784","Lo033","Lo033_36",4,15.25,39.25,0.386880663196453,47,7.75,0,0,0,1
"1785","Lo033","Lo033_36",5,17.5,47,0.372364024240594,56.5,9.5,0,0,0,1
"1786","Lo033","Lo033_36",6,18.5,56.5,0.327130085750775,66,9.5,0,0,0,1
"1787","Lo033","Lo033_36",7,20.5,66,0.310105323764808,38.5,-27.5,0,1,1,1
"1788","Lo033","Lo033_36",8,9.5,38.5,0.248272708799025,22,-16.5,0,1,1,1
"1789","Lo033","Lo033_36",9,5.25,22,0.237241200828157,24.75,2.75,0,0,0,1
"1790","Lo033","Lo033_36",10,5.5,24.75,0.221474358974359,14.5,-10.25,0,1,1,1
"1791","Lo033","Lo033_37",1,10.25,20,0.5125,25.75,5.75,0,0,0,0
"1792","Lo033","Lo033_37",2,11.75,25.75,0.454769922730942,32,6.25,0,0,0,0
"1793","Lo033","Lo033_37",3,14.5,32,0.452613330889541,39.5,7.5,0,0,0,0
"1794","Lo033","Lo033_37",4,17.25,39.5,0.436045349066851,48.25,8.75,0,0,0,0
"1795","Lo033","Lo033_37",5,14.75,48.25,0.307712111427225,56.5,8.25,0,0,0,0
"1796","Lo033","Lo033_37",6,19.25,56.5,0.336740169986383,66.25,9.75,0,0,0,0
"1797","Lo033","Lo033_37",7,23,66.25,0.346994100670571,78.25,12,0,0,0,0
"1798","Lo033","Lo033_37",8,23,78.25,0.293060064935065,90.25,12,0,0,0,0
"1799","Lo033","Lo033_37",9,25.25,90.25,0.279802482568726,51.75,-38.5,0,1,1,0
"1800","Lo033","Lo033_37",10,12.5,51.75,0.241285403050109,29.5,-22.25,0,1,1,0
"1801","Lo033","Lo033_38",1,9,20,0.45,25,5,0,0,0,1
"1802","Lo033","Lo033_38",2,13,25,0.524766505636071,32,7,0,0,0,1
"1803","Lo033","Lo033_38",3,13.5,32,0.418062111054325,39.5,7.5,0,0,0,1
"1804","Lo033","Lo033_38",4,15,39.5,0.379570702083539,47.5,8,0,0,0,1
"1805","Lo033","Lo033_38",5,19.75,47.5,0.414413388543823,57.75,10.25,0,0,0,1
"1806","Lo033","Lo033_38",6,20.25,57.75,0.350952813067151,34.5,-23.25,0,1,1,1
"1807","Lo033","Lo033_38",7,9.5,34.5,0.277775644963145,40,5.5,0,0,0,1
"1808","Lo033","Lo033_38",8,10.75,40,0.265384104199894,46.25,6.25,0,0,0,1
"1809","Lo033","Lo033_38",9,9.25,46.25,0.200539302600473,51,4.75,0,0,0,1
"1810","Lo033","Lo033_38",10,10.25,51,0.199091238261664,28.5,-22.5,0,1,1,1
"1811","Lo033","Lo033_39",1,9.5,20,0.475,25.5,5.5,0,0,0,0
"1812","Lo033","Lo033_39",2,10.25,25.5,0.402777777777778,31.25,5.75,0,0,0,0
"1813","Lo033","Lo033_39",3,12.5,31.25,0.403571428571429,37.75,6.5,0,0,0,0
"1814","Lo033","Lo033_39",4,13.5,37.75,0.353671170630635,45.25,7.5,0,0,0,0
"1815","Lo033","Lo033_39",5,15,45.25,0.330455698260057,53.25,8,0,0,0,0
"1816","Lo033","Lo033_39",6,20.5,53.25,0.385196421225833,63.75,10.5,0,0,0,0
"1817","Lo033","Lo033_39",7,22.25,63.75,0.348670887973287,75.5,11.75,0,0,0,0
"1818","Lo033","Lo033_39",8,22.5,75.5,0.297614254806036,87,11.5,0,0,0,0
"1819","Lo033","Lo033_39",9,22,87,0.252333059660646,98,11,0,0,0,0
"1820","Lo033","Lo033_39",10,21.5,98,0.219935577712516,54.75,-43.25,0,1,1,0
"1821","Lo033","Lo033_4",1,9.5,20,0.475,25.5,5.5,0,0,0,0
"1822","Lo033","Lo033_4",2,12.5,25.5,0.479843073593074,32,6.5,0,0,0,0
"1823","Lo033","Lo033_4",3,12.75,32,0.396673387096774,19.75,-12.25,0,1,1,0
"1824","Lo033","Lo033_4",4,6.75,19.75,0.338784461152882,24,4.25,0,0,0,0
"1825","Lo033","Lo033_4",5,8.25,24,0.342462121212121,28.75,4.75,0,0,0,0
"1826","Lo033","Lo033_4",6,10,28.75,0.349035303776683,17.25,-11.5,0,1,1,0
"1827","Lo033","Lo033_4",7,4,17.25,0.231451023391813,19.25,2,0,0,0,0
"1828","Lo033","Lo033_4",8,4,19.25,0.20718462823726,21.25,2,0,0,0,0
"1829","Lo033","Lo033_4",9,5.25,21.25,0.248160173160173,12.25,-9,0,1,1,0
"1830","Lo033","Lo033_4",10,2,12.25,0.162441724941725,13.25,1,0,0,0,0
"1831","Lo033","Lo033_40",1,10.25,20,0.5125,25.75,5.75,0,0,0,0
"1832","Lo033","Lo033_40",2,12,25.75,0.472772601794341,31.75,6,0,0,0,0
"1833","Lo033","Lo033_40",3,13.5,31.75,0.429306713789472,20,-11.75,0,1,1,0
"1834","Lo033","Lo033_40",4,7.75,20,0.392461225527587,24.25,4.25,0,0,0,0
"1835","Lo033","Lo033_40",5,9,24.25,0.370735695463956,29.25,5,0,0,0,0
"1836","Lo033","Lo033_40",6,10,29.25,0.340245775729647,34.25,5,0,0,0,0
"1837","Lo033","Lo033_40",7,10.75,34.25,0.313349885408709,20.5,-13.75,0,1,1,0
"1838","Lo033","Lo033_40",8,5.25,20.5,0.255952380952381,23.25,2.75,0,0,0,0
"1839","Lo033","Lo033_40",9,4.5,23.25,0.193552371541502,25.75,2.5,0,0,0,0
"1840","Lo033","Lo033_40",10,4.75,25.75,0.18511396011396,29,3.25,0,0,0,0
"1841","Lo033","Lo033_41",1,10.25,20,0.5125,25.75,5.75,0,0,0,1
"1842","Lo033","Lo033_41",2,11.5,25.75,0.450337331334333,32.25,6.5,0,0,0,1
"1843","Lo033","Lo033_41",3,11.25,32.25,0.346807745245245,38,5.75,0,0,0,1
"1844","Lo033","Lo033_41",4,16,38,0.422659995830728,46,8,0,0,0,1
"1845","Lo033","Lo033_41",5,18.75,46,0.408363667003707,28.5,-17.5,0,1,1,1
"1846","Lo033","Lo033_41",6,8.5,28.5,0.298148148148148,33,4.5,0,0,0,1
"1847","Lo033","Lo033_41",7,10.75,33,0.325,19.75,-13.25,0,1,1,1
"1848","Lo033","Lo033_41",8,5.75,19.75,0.292418546365915,23,3.25,0,0,0,1
"1849","Lo033","Lo033_41",9,5.25,23,0.229347826086957,25.75,2.75,0,0,0,1
"1850","Lo033","Lo033_41",10,5.5,25.75,0.211442307692308,14.75,-11,0,1,1,1
"1851","Lo033","Lo033_42",1,9.5,20,0.475,25.5,5.5,0,0,0,1
"1852","Lo033","Lo033_42",2,10.5,25.5,0.41025641025641,31,5.5,0,0,0,1
"1853","Lo033","Lo033_42",3,11.75,31,0.376527485994398,19,-12,0,1,1,1
"1854","Lo033","Lo033_42",4,8.25,19,0.434210526315789,12.25,-6.75,0,1,1,1
"1855","Lo033","Lo033_42",5,3.75,12.25,0.307692307692308,14.5,2.25,0,0,0,1
"1856","Lo033","Lo033_42",6,4.25,14.5,0.28834706959707,9,-5.5,0,1,1,1
"1857","Lo033","Lo033_42",7,2.25,9,0.25,10.75,1.75,0,0,0,1
"1858","Lo033","Lo033_42",8,2.25,10.75,0.212121212121212,12.5,1.75,0,0,0,1
"1859","Lo033","Lo033_42",9,2.75,12.5,0.219738594738595,14.75,2.25,0,0,0,1
"1860","Lo033","Lo033_42",10,3,14.75,0.203044871794872,16.75,2,0,0,0,1
"1861","Lo033","Lo033_43",1,10,20,0.5,25,5,0,0,0,0
"1862","Lo033","Lo033_43",2,12.75,25,0.510302197802198,32.25,7.25,0,0,0,0
"1863","Lo033","Lo033_43",3,11.25,32.25,0.349323156682028,19.25,-13,0,1,1,0
"1864","Lo033","Lo033_43",4,7,19.25,0.363669590643275,23.25,4,0,0,0,0
"1865","Lo033","Lo033_43",5,6.25,23.25,0.268321805006588,27,3.75,0,0,0,0
"1866","Lo033","Lo033_43",6,8.5,27,0.314738502238502,16,-11,0,1,1,0
"1867","Lo033","Lo033_43",7,4.25,16,0.265686274509804,18.75,2.75,0,0,0,0
"1868","Lo033","Lo033_43",8,5.25,18.75,0.281067251461988,21.5,2.75,0,0,0,0
"1869","Lo033","Lo033_43",9,4.25,21.5,0.199592979484284,12.25,-9.25,0,1,1,0
"1870","Lo033","Lo033_43",10,2.25,12.25,0.183275058275058,14,1.75,0,0,0,0
"1871","Lo033","Lo033_44",1,11.75,20,0.5875,26.25,6.25,0,0,0,0
"1872","Lo033","Lo033_44",2,9.75,26.25,0.370242165242165,31.5,5.25,0,0,0,0
"1873","Lo033","Lo033_44",3,15,31.5,0.475709033613445,39.5,8,0,0,0,0
"1874","Lo033","Lo033_44",4,16.75,39.5,0.421429243950664,24.75,-14.75,0,1,1,0
"1875","Lo033","Lo033_44",5,8.5,24.75,0.342916666666667,29.25,4.5,0,0,0,0
"1876","Lo033","Lo033_44",6,9.25,29.25,0.316378280393853,34,4.75,0,0,0,0
"1877","Lo033","Lo033_44",7,8.75,34,0.255457803844901,39.25,5.25,0,0,0,0
"1878","Lo033","Lo033_44",8,9.75,39.25,0.248337189126663,22.25,-17,0,1,1,0
"1879","Lo033","Lo033_44",9,5.25,22.25,0.236413043478261,12.75,-9.5,0,1,1,0
"1880","Lo033","Lo033_44",10,2,12.75,0.155906593406593,13.75,1,0,0,0,0
"1881","Lo033","Lo033_45",1,11.5,20,0.575,26.5,6.5,0,0,0,0
"1882","Lo033","Lo033_45",2,10.25,26.5,0.388032153032153,32.25,5.75,0,0,0,0
"1883","Lo033","Lo033_45",3,13.5,32.25,0.419688614081996,20,-12.25,0,1,1,0
"1884","Lo033","Lo033_45",4,7.75,20,0.383249791144528,12.5,-7.5,0,1,1,0
"1885","Lo033","Lo033_45",5,3.5,12.5,0.280448717948718,15,2.5,0,0,0,0
"1886","Lo033","Lo033_45",6,5,15,0.334077380952381,18,3,0,0,0,0
"1887","Lo033","Lo033_45",7,4,18,0.222910216718266,20,2,0,0,0,0
"1888","Lo033","Lo033_45",8,5.25,20,0.264285714285714,11.5,-8.5,0,1,1,0
"1889","Lo033","Lo033_45",9,2.5,11.5,0.216666666666667,13,1.5,0,0,0,0
"1890","Lo033","Lo033_45",10,2.5,13,0.191391941391941,7.5,-5.5,0,1,1,0
"1891","Lo033","Lo033_46",1,8.5,20,0.425,24.5,4.5,0,0,0,0
"1892","Lo033","Lo033_46",2,11.25,24.5,0.45695652173913,30.25,5.75,0,0,0,0
"1893","Lo033","Lo033_46",3,14.25,30.25,0.467194264069264,38,7.75,0,0,0,0
"1894","Lo033","Lo033_46",4,15.75,38,0.41072545340838,46.25,8.25,0,0,0,0
"1895","Lo033","Lo033_46",5,19,46.25,0.409372893495113,56.25,10,0,0,0,0
"1896","Lo033","Lo033_46",6,16.75,56.25,0.297164688759516,65.5,9.25,0,0,0,0
"1897","Lo033","Lo033_46",7,17.5,65.5,0.26771985787844,75,9.5,0,0,0,0
"1898","Lo033","Lo033_46",8,21.5,75,0.288232885981101,86.5,11.5,0,0,0,0
"1899","Lo033","Lo033_46",9,23.25,86.5,0.26726953522229,98.25,11.75,0,0,0,0
"1900","Lo033","Lo033_46",10,22.5,98.25,0.229107768824822,109.75,11.5,0,0,0,0
"1901","Lo033","Lo033_47",1,8.75,20,0.4375,25.25,5.25,0,0,0,1
"1902","Lo033","Lo033_47",2,9.75,25.25,0.387175925925926,30.5,5.25,0,0,0,1
"1903","Lo033","Lo033_47",3,11.25,30.5,0.369047619047619,18.5,-12,0,1,1,1
"1904","Lo033","Lo033_47",4,6.75,18.5,0.366038871689026,22.75,4.25,0,0,0,1
"1905","Lo033","Lo033_47",5,6.25,22.75,0.275634057971014,13.5,-9.25,0,1,1,1
"1906","Lo033","Lo033_47",6,3.5,13.5,0.258928571428571,16,2.5,0,0,0,1
"1907","Lo033","Lo033_47",7,4.25,16,0.265686274509804,9.5,-6.5,0,1,1,1
"1908","Lo033","Lo033_47",8,2.25,9.5,0.236111111111111,11.25,1.75,0,0,0,1
"1909","Lo033","Lo033_47",9,2.5,11.25,0.221590909090909,12.75,1.5,0,0,0,1
"1910","Lo033","Lo033_47",10,2,12.75,0.157051282051282,7,-5.75,0,1,1,1
"1911","Lo033","Lo033_48",1,9.75,20,0.4875,25.25,5.25,0,0,0,0
"1912","Lo033","Lo033_48",2,11,25.25,0.433469308469308,31.25,6,0,0,0,0
"1913","Lo033","Lo033_48",3,12.5,31.25,0.402220480668757,37.75,6.5,0,0,0,0
"1914","Lo033","Lo033_48",4,16.75,37.75,0.441616784299711,47,9.25,0,0,0,0
"1915","Lo033","Lo033_48",5,18.25,47,0.387228260869565,56.75,9.75,0,0,0,0
"1916","Lo033","Lo033_48",6,21,56.75,0.371565079210462,67.75,11,0,0,0,0
"1917","Lo033","Lo033_48",7,21.75,67.75,0.321656004402483,39.75,-28,0,1,1,0
"1918","Lo033","Lo033_48",8,11.75,39.75,0.294065677931957,46,6.25,0,0,0,0
"1919","Lo033","Lo033_48",9,10.5,46,0.228778355874629,26,-20,0,1,1,0
"1920","Lo033","Lo033_48",10,5.75,26,0.22204415954416,15,-11,0,1,1,0
"1921","Lo033","Lo033_49",1,9.75,20,0.4875,25.25,5.25,0,0,0,0
"1922","Lo033","Lo033_49",2,11,25.25,0.431190476190476,31.25,6,0,0,0,0
"1923","Lo033","Lo033_49",3,15.5,31.25,0.494122257053292,20.25,-11,0,1,1,0
"1924","Lo033","Lo033_49",4,7,20.25,0.345238095238095,24.25,4,0,0,0,0
"1925","Lo033","Lo033_49",5,8.25,24.25,0.338134057971014,29,4.75,0,0,0,0
"1926","Lo033","Lo033_49",6,9.5,29,0.324521072796935,17.5,-11.5,0,1,1,0
"1927","Lo033","Lo033_49",7,4.75,17.5,0.272875816993464,20.75,3.25,0,0,0,0
"1928","Lo033","Lo033_49",8,5.5,20.75,0.265131578947368,12.25,-8.5,0,1,1,0
"1929","Lo033","Lo033_49",9,2.25,12.25,0.185335497835498,14,1.75,0,0,0,0
"1930","Lo033","Lo033_49",10,2,14,0.143887362637363,15,1,0,0,0,0
"1931","Lo033","Lo033_5",1,10.25,20,0.5125,25.75,5.75,0,0,0,0
"1932","Lo033","Lo033_5",2,11.5,25.75,0.444551282051282,32.25,6.5,0,0,0,0
"1933","Lo033","Lo033_5",3,16.5,32.25,0.512547348484849,40.75,8.5,0,0,0,0
"1934","Lo033","Lo033_5",4,17.25,40.75,0.425747863247863,25,-15.75,0,1,1,0
"1935","Lo033","Lo033_5",5,8.25,25,0.331516563146998,29.75,4.75,0,0,0,0
"1936","Lo033","Lo033_5",6,8.5,29.75,0.285798199130721,17.5,-12.25,0,1,1,0
"1937","Lo033","Lo033_5",7,5,17.5,0.286377708978328,20.5,3,0,0,0,0
"1938","Lo033","Lo033_5",8,6,20.5,0.292045454545455,12,-8.5,0,1,1,0
"1939","Lo033","Lo033_5",9,2.5,12,0.20731351981352,13.5,1.5,0,0,0,0
"1940","Lo033","Lo033_5",10,2.5,13.5,0.18543956043956,15,1.5,0,0,0,0
"1941","Lo033","Lo033_50",1,11,20,0.55,26,6,0,0,0,0
"1942","Lo033","Lo033_50",2,14.25,26,0.548518518518519,33.75,7.75,0,0,0,0
"1943","Lo033","Lo033_50",3,16,33.75,0.473491214667685,41.75,8,0,0,0,0
"1944","Lo033","Lo033_50",4,14.75,41.75,0.353284368070953,50,8.25,0,0,0,0
"1945","Lo033","Lo033_50",5,19,50,0.382011137011137,30.25,-19.75,0,1,1,0
"1946","Lo033","Lo033_50",6,10.5,30.25,0.346435348332882,18,-12.25,0,1,1,0
"1947","Lo033","Lo033_50",7,4.5,18,0.247385620915033,20.5,2.5,0,0,0,0
"1948","Lo033","Lo033_50",8,6,20.5,0.292261904761905,23.5,3,0,0,0,0
"1949","Lo033","Lo033_50",9,4.5,23.5,0.191123188405797,26,2.5,0,0,0,0
"1950","Lo033","Lo033_50",10,5.5,26,0.212421652421652,29.5,3.5,0,0,0,0
"1951","Lo033","Lo033_51",1,10.5,20,0.525,25.5,5.5,0,0,0,0
"1952","Lo033","Lo033_51",2,13.5,25.5,0.529777178718333,33,7.5,0,0,0,0
"1953","Lo033","Lo033_51",3,16.5,33,0.498640422077922,41.5,8.5,0,0,0,0
"1954","Lo033","Lo033_51",4,15.5,41.5,0.37295054200542,25.25,-16.25,0,1,1,0
"1955","Lo033","Lo033_51",5,10.25,25.25,0.404070512820513,15.75,-9.5,0,1,1,0
"1956","Lo033","Lo033_51",6,5.5,15.75,0.348774509803922,19.25,3.5,0,0,0,0
"1957","Lo033","Lo033_51",7,5.25,19.25,0.27046783625731,22,2.75,0,0,0,0
"1958","Lo033","Lo033_51",8,4.75,22,0.215909090909091,12.75,-9.25,0,1,1,0
"1959","Lo033","Lo033_51",9,2.25,12.75,0.176282051282051,14.5,1.75,0,0,0,0
"1960","Lo033","Lo033_51",10,2.75,14.5,0.189285714285714,16.75,2.25,0,0,0,0
"1961","Lo033","Lo033_6",1,10.75,20,0.5375,26.25,6.25,0,0,0,1
"1962","Lo033","Lo033_6",2,8.25,26.25,0.314330484330484,31,4.75,0,0,0,1
"1963","Lo033","Lo033_6",3,13.5,31,0.435500672043011,38.5,7.5,0,0,0,1
"1964","Lo033","Lo033_6",4,17.5,38.5,0.454994192799071,48,9.5,0,0,0,1
"1965","Lo033","Lo033_6",5,18,48,0.375579196217494,57,9,0,0,0,1
"1966","Lo033","Lo033_6",6,18,57,0.313079399636003,66,9,0,0,0,1
"1967","Lo033","Lo033_6",7,19.5,66,0.295398195036721,38.75,-27.25,0,1,1,1
"1968","Lo033","Lo033_6",8,11.5,38.75,0.296786209286209,45.25,6.5,0,0,0,1
"1969","Lo033","Lo033_6",9,10,45.25,0.221673733033061,50.25,5,0,0,0,1
"1970","Lo033","Lo033_6",10,11.25,50.25,0.224017637407711,28.25,-22,0,1,1,1
"1971","Lo033","Lo033_7",1,12,20,0.6,26,6,0,0,0,1
"1972","Lo033","Lo033_7",2,10.75,26,0.413448275862069,32.25,6.25,0,0,0,1
"1973","Lo033","Lo033_7",3,12.75,32.25,0.399809453561989,39.5,7.25,0,0,0,1
"1974","Lo033","Lo033_7",4,13.5,39.5,0.339973262032086,23.75,-15.75,0,1,1,1
"1975","Lo033","Lo033_7",5,8.75,23.75,0.366628787878788,29,5.25,0,0,0,1
"1976","Lo033","Lo033_7",6,8.5,29,0.293247126436782,17,-12,0,1,1,1
"1977","Lo033","Lo033_7",7,4.5,17,0.266952614379085,19.5,2.5,0,0,0,1
"1978","Lo033","Lo033_7",8,5.5,19.5,0.282457983193277,23,3.5,0,0,0,1
"1979","Lo033","Lo033_7",9,4.75,23,0.207168737060041,26.25,3.25,0,0,0,1
"1980","Lo033","Lo033_7",10,5.5,26.25,0.208842083842084,29.75,3.5,0,0,0,1
"1981","Lo033","Lo033_8",1,10.5,20,0.525,25.5,5.5,0,0,0,0
"1982","Lo033","Lo033_8",2,11.25,25.5,0.440213675213675,31.25,5.75,0,0,0,0
"1983","Lo033","Lo033_8",3,13.75,31.25,0.442945075757576,38.5,7.25,0,0,0,0
"1984","Lo033","Lo033_8",4,15.75,38.5,0.412662337662338,46.75,8.25,0,0,0,0
"1985","Lo033","Lo033_8",5,18.25,46.75,0.388173734610123,28.5,-18.25,0,1,1,0
"1986","Lo033","Lo033_8",6,9,28.5,0.316730523627075,33.5,5,0,0,0,0
"1987","Lo033","Lo033_8",7,9.75,33.5,0.289407903924033,38.75,5.25,0,0,0,0
"1988","Lo033","Lo033_8",8,11.25,38.75,0.290747300944669,44.5,5.75,0,0,0,0
"1989","Lo033","Lo033_8",9,11.75,44.5,0.264155712841254,50.75,6.25,0,0,0,0
"1990","Lo033","Lo033_8",10,10,50.75,0.196640211640212,28.25,-22.5,0,1,1,0
"1991","Lo033","Lo033_9",1,9,20,0.45,25,5,0,0,0,0
"1992","Lo033","Lo033_9",2,11,25,0.436296296296296,31,6,0,0,0,0
"1993","Lo033","Lo033_9",3,14.5,31,0.46721555696806,38.5,7.5,0,0,0,0
"1994","Lo033","Lo033_9",4,15,38.5,0.392582417582418,23.75,-14.75,0,1,1,0
"1995","Lo033","Lo033_9",5,8.25,23.75,0.348328754578755,14.5,-9.25,0,1,1,0
"1996","Lo033","Lo033_9",6,4.5,14.5,0.312042124542125,17,2.5,0,0,0,0
"1997","Lo033","Lo033_9",7,4.75,17,0.279315015479876,10.5,-6.5,0,1,1,0
"1998","Lo033","Lo033_9",8,2.5,10.5,0.236363636363636,12,1.5,0,0,0,0
"1999","Lo033","Lo033_9",9,2.25,12,0.1875,7.25,-4.75,0,1,1,0
"2000","Lo033","Lo033_9",10,1,7.25,0.138392857142857,4.25,-3,0,1,1,0
