"","exp_num","treat","per","grp","gr_id","sumputin","ingrnum","maxgr","subj_in_session","subj_id","tokens","putin","totallost","other1","other2","other3","pu1","pu2","pu3","unique_rec","gdp","gini","sum","mean","punish","longgame","highgdp","stock0","stock1","stock2","stock3","WEALTH","MEAN","GINI"
"143",1,101,8,3,103,73,2,7,10,132,59,14,NA,63,53,29,10,20,29,11008,204,0.176470592617989,73,0.424418598413467,0,1,0,73,81,61,28,243,0.357843137254902,0.234567901234568
"144",1,101,9,3,103,66,2,7,10,132,73,13,NA,81,61,28,13,20,20,11009,243,0.234567895531654,66,0.323529422283173,0,1,0,85,93,66,33,277,0.271604938271605,0.239470517448857
"145",1,101,10,3,103,54,2,7,10,132,85,15,NA,93,66,33,10,20,9,11010,277,0.239470511674881,54,0.222222223877907,0,1,0,91,104,67,45,307,0.194945848375451,0.218241042345277
"146",1,101,11,3,103,26,2,7,10,132,91,11,NA,104,67,45,10,0,5,11011,307,0.218241035938263,26,0.0938628166913986,0,1,0,90,104,77,50,321,0.0846905537459283,0.181723779854621
"147",1,101,12,3,103,21,2,7,10,132,90,10,NA,104,77,50,6,5,0,11012,321,0.181723773479462,21,0.0684039071202278,0,1,0,88,106,80,58,332,0.0654205607476635,0.152610441767068
"148",1,101,13,3,103,15,2,7,10,132,88,4,NA,106,80,58,6,5,0,11013,332,0.152610436081886,15,0.0467289723455906,0,1,0,90,106,81,64,341,0.0451807228915663,0.131964809384164
"149",1,101,14,3,103,12,2,7,10,132,90,6,NA,106,81,64,6,0,0,11014,341,0.131964802742004,12,0.0361445769667625,0,1,0,89,105,86,69,349,0.0351906158357771,0.106017191977077
"150",1,101,15,3,103,88,2,7,10,132,89,85,NA,105,86,69,3,0,0,11015,349,0.10601719468832,88,0.25806450843811,0,1,0,37,135,119,102,393,0.25214899713467,0.263782866836302
"151",1,101,1,3,103,30,3,7,17,133,20,0,NA,20,20,20,8,2,20,11701,80,0,30,0.375,0,1,0,32,24,30,12,98,0.375,0.224489795918367
"152",1,101,2,3,103,16,3,7,17,133,32,0,NA,24,30,12,6,10,0,11702,98,0.224489793181419,16,0.200000002980232,0,1,0,38,24,26,18,106,0.163265306122449,0.194968553459119
"153",1,101,3,3,103,15,3,7,17,133,38,5,NA,24,26,18,6,4,0,11703,106,0.194968551397324,15,0.153061226010323,0,1,0,39,24,28,24,115,0.141509433962264,0.142028985507246
"154",1,101,4,3,103,21,3,7,17,133,39,9,NA,24,28,24,4,4,4,11704,115,0.0318840593099594,21,0.198113203048706,0,1,0,38,28,32,28,126,0.182608695652174,0.0899470899470899
"155",1,101,5,3,103,40,3,7,17,133,38,8,NA,28,32,28,6,6,20,11705,126,0.0158730167895555,40,0.347826093435287,0,1,0,45,37,41,23,146,0.317460317460317,0.159817351598173
"156",1,101,6,3,103,46,3,7,17,133,45,15,NA,37,41,23,7,9,15,11706,146,0.159817352890968,46,0.365079373121262,0,1,0,48,48,50,26,172,0.315068493150685,0.13953488372093
"157",1,101,7,3,103,60,3,7,17,133,48,18,NA,48,50,26,8,14,20,11707,172,0.139534890651703,60,0.410958915948868,0,1,0,53,63,59,29,204,0.348837209302326,0.176470588235294
"158",1,101,8,3,103,73,3,7,17,133,53,20,NA,63,59,29,10,14,29,11708,204,0.176470592617989,73,0.424418598413467,0,1,0,61,81,73,28,243,0.357843137254902,0.234567901234568
"159",1,101,9,3,103,66,3,7,17,133,61,20,NA,81,73,28,13,13,20,11709,243,0.234567895531654,66,0.323529422283173,0,1,0,66,93,85,33,277,0.271604938271605,0.239470517448857
"160",1,101,10,3,103,54,3,7,17,133,66,20,NA,93,85,33,10,15,9,11710,277,0.239470511674881,54,0.222222223877907,0,1,0,67,104,91,45,307,0.194945848375451,0.218241042345277
"161",1,101,11,3,103,26,3,7,17,133,67,0,NA,104,91,45,10,11,5,11711,307,0.218241035938263,26,0.0938628166913986,0,1,0,77,104,90,50,321,0.0846905537459283,0.181723779854621
"162",1,101,12,3,103,21,3,7,17,133,77,5,NA,104,90,50,6,10,0,11712,321,0.181723773479462,21,0.0684039071202278,0,1,0,80,106,88,58,332,0.0654205607476635,0.152610441767068
"163",1,101,13,3,103,15,3,7,17,133,80,5,NA,106,88,58,6,4,0,11713,332,0.152610436081886,15,0.0467289723455906,0,1,0,81,106,90,64,341,0.0451807228915663,0.131964809384164
"164",1,101,14,3,103,12,3,7,17,133,81,0,NA,106,90,64,6,6,0,11714,341,0.131964802742004,12,0.0361445769667625,0,1,0,86,105,89,69,349,0.0351906158357771,0.106017191977077
"165",1,101,15,3,103,88,3,7,17,133,86,0,NA,105,89,69,3,85,0,11715,349,0.10601719468832,88,0.25806450843811,0,1,0,119,135,37,102,393,0.25214899713467,0.263782866836302
"166",1,101,1,3,103,30,4,7,24,134,20,20,NA,20,20,20,8,2,0,12401,80,0,30,0.375,0,1,0,12,24,30,32,98,0.375,0.224489795918367
"167",1,101,2,3,103,16,4,7,24,134,12,0,NA,24,30,32,6,10,0,12402,98,0.224489793181419,16,0.200000002980232,0,1,0,18,24,26,38,106,0.163265306122449,0.194968553459119
"168",1,101,3,3,103,15,4,7,24,134,18,0,NA,24,26,38,6,4,5,12403,106,0.194968551397324,15,0.153061226010323,0,1,0,24,24,28,39,115,0.141509433962264,0.142028985507246
"169",1,101,4,3,103,21,4,7,24,134,24,4,NA,24,28,39,4,4,9,12404,115,0.142028987407684,21,0.198113203048706,0,1,0,28,28,32,38,126,0.182608695652174,0.0899470899470899
"170",1,101,5,3,103,40,4,7,24,134,28,20,NA,28,32,38,6,6,8,12405,126,0.0899470895528793,40,0.347826093435287,0,1,0,23,37,41,45,146,0.317460317460317,0.159817351598173
"171",1,101,6,3,103,46,4,7,24,134,23,15,NA,37,41,45,7,9,15,12406,146,0.159817352890968,46,0.365079373121262,0,1,0,26,48,50,48,172,0.315068493150685,0.13953488372093
"172",1,101,7,3,103,60,4,7,24,134,26,20,NA,48,50,48,8,14,18,12407,172,0.139534890651703,60,0.410958915948868,0,1,0,29,63,59,53,204,0.348837209302326,0.176470588235294
"173",1,101,8,3,103,73,4,7,24,134,29,29,NA,63,59,53,10,14,20,12408,204,0.176470592617989,73,0.424418598413467,0,1,0,28,81,73,61,243,0.357843137254902,0.234567901234568
"174",1,101,9,3,103,66,4,7,24,134,28,20,NA,81,73,61,13,13,20,12409,243,0.234567895531654,66,0.323529422283173,0,1,0,33,93,85,66,277,0.271604938271605,0.239470517448857
"175",1,101,10,3,103,54,4,7,24,134,33,9,NA,93,85,66,10,15,20,12410,277,0.239470511674881,54,0.222222223877907,0,1,0,45,104,91,67,307,0.194945848375451,0.218241042345277
"176",1,101,11,3,103,26,4,7,24,134,45,5,NA,104,91,67,10,11,0,12411,307,0.218241035938263,26,0.0938628166913986,0,1,0,50,104,90,77,321,0.0846905537459283,0.181723779854621
"177",1,101,12,3,103,21,4,7,24,134,50,0,NA,104,90,77,6,10,5,12412,321,0.181723773479462,21,0.0684039071202278,0,1,0,58,106,88,80,332,0.0654205607476635,0.152610441767068
"178",1,101,13,3,103,15,4,7,24,134,58,0,NA,106,88,80,6,4,5,12413,332,0.152610436081886,15,0.0467289723455906,0,1,0,64,106,90,81,341,0.0451807228915663,0.131964809384164
"179",1,101,14,3,103,12,4,7,24,134,64,0,NA,106,90,81,6,6,0,12414,341,0.131964802742004,12,0.0361445769667625,0,1,0,69,105,89,86,349,0.0351906158357771,0.106017191977077
"180",1,101,15,3,103,88,4,7,24,134,69,0,NA,105,89,86,3,85,0,12415,349,0.10601719468832,88,0.25806450843811,0,1,0,102,135,37,119,393,0.25214899713467,0.263782866836302
"181",1,101,1,4,104,41,1,7,4,141,20,20,NA,20,20,20,6,5,10,10401,80,0,41,0.512499988079071,0,1,1,16,30,31,26,103,0.5125,0.158576051779935
"182",1,101,2,4,104,54,1,7,4,141,16,16,NA,30,31,26,15,10,13,10402,103,0.158576056361198,54,0.675000011920929,0,1,1,21,36,42,34,133,0.524271844660194,0.162907268170426
"183",1,101,3,4,104,70,1,7,4,141,21,21,NA,36,42,34,15,20,14,10403,133,0.162907272577286,70,0.679611623287201,0,1,1,27,48,49,47,171,0.526315789473684,0.130604288499025
"184",1,101,4,4,104,82,1,7,4,141,27,10,NA,48,49,47,25,30,17,10404,171,0.130604282021523,82,0.61654132604599,0,1,1,48,54,50,61,213,0.47953216374269,0.0672926447574334
"185",1,101,5,4,104,93,1,7,4,141,48,18,NA,54,50,61,25,30,20,10405,213,0.067292645573616,93,0.543859660625458,0,1,1,65,64,55,76,260,0.436619718309859,0.0820512820512821
"186",1,101,6,4,104,105,1,7,4,141,65,25,NA,64,55,76,30,30,20,10406,260,0.0820512846112251,105,0.49295774102211,0,1,1,80,74,65,96,315,0.403846153846154,0.104761904761905
"187",1,101,7,4,104,116,1,7,4,141,80,30,NA,74,65,96,30,30,26,10407,315,0.104761905968189,116,0.446153849363327,0,1,1,94,88,79,114,375,0.368253968253968,0.0986666666666667
"188",1,101,8,4,104,133,1,7,4,141,94,34,NA,88,79,114,30,35,34,10408,375,0.0986666679382324,133,0.422222226858139,0,1,1,110,108,94,130,442,0.354666666666667,0.0829562594268477
"189",1,101,9,4,104,148,1,7,4,141,110,35,NA,108,94,130,38,40,35,10409,442,0.0829562619328499,148,0.39466667175293,0,1,1,131,126,110,151,518,0.334841628959276,0.0823680823680825
"190",1,101,10,4,104,156,1,7,4,141,131,41,NA,126,110,151,40,35,40,10410,518,0.0823680832982063,156,0.352941185235977,0,1,1,149,145,134,170,598,0.301158301158301,0.0624303232998885
"191",1,101,11,4,104,174,1,7,4,141,149,44,NA,145,134,170,45,35,50,10411,598,0.0624303221702576,174,0.335907340049744,0,1,1,171,166,165,186,688,0.290969899665552,0.0329457364341084
"192",1,101,12,4,104,168,1,7,4,141,171,51,NA,166,165,186,46,35,36,10412,688,0.0329457372426987,168,0.280936449766159,0,1,1,183,183,193,213,772,0.244186046511628,0.0431778929188254
"193",1,101,13,4,104,159,1,7,4,141,183,43,NA,183,193,213,33,40,43,10413,772,0.043177891522646,159,0.231104657053947,0,1,1,200,210,213,230,853,0.205958549222798,0.0363423212192263
"194",1,101,14,4,104,163,1,7,4,141,200,40,NA,210,213,230,40,43,40,10414,853,0.0363423228263855,163,0.211139902472496,0,1,1,222,232,232,252,938,0.191090269636577,0.0319829424307037
"195",1,101,15,4,104,134,1,7,4,141,222,42,NA,232,232,252,50,0,42,10415,938,0.0319829434156418,134,0.157092615962029,0,1,1,231,233,283,261,1008,0.142857142857143,0.0608465608465609
"196",1,101,1,4,104,41,2,7,11,142,20,6,NA,20,20,20,20,5,10,11101,80,0,41,0.512499988079071,0,1,1,30,16,31,26,103,0.5125,0.158576051779935
"197",1,101,2,4,104,54,2,7,11,142,30,15,NA,16,31,26,16,10,13,11102,103,0.158576056361198,54,0.675000011920929,0,1,1,36,21,42,34,133,0.524271844660194,0.162907268170426
"198",1,101,3,4,104,70,2,7,11,142,36,15,NA,21,42,34,21,20,14,11103,133,0.162907272577286,70,0.679611623287201,0,1,1,48,27,49,47,171,0.526315789473684,0.130604288499025
"199",1,101,4,4,104,82,2,7,11,142,48,25,NA,27,49,47,10,30,17,11104,171,0.130604282021523,82,0.61654132604599,0,1,1,54,48,50,61,213,0.47953216374269,0.0672926447574334
"200",1,101,5,4,104,93,2,7,11,142,54,25,NA,48,50,61,18,30,20,11105,213,0.067292645573616,93,0.543859660625458,0,1,1,64,65,55,76,260,0.436619718309859,0.0820512820512821
"201",1,101,6,4,104,105,2,7,11,142,64,30,NA,65,55,76,25,30,20,11106,260,0.0820512846112251,105,0.49295774102211,0,1,1,74,80,65,96,315,0.403846153846154,0.104761904761905
"202",1,101,7,4,104,116,2,7,11,142,74,30,NA,80,65,96,30,30,26,11107,315,0.104761905968189,116,0.446153849363327,0,1,1,88,94,79,114,375,0.368253968253968,0.0986666666666667
"203",1,101,8,4,104,133,2,7,11,142,88,30,NA,94,79,114,34,35,34,11108,375,0.0986666679382324,133,0.422222226858139,0,1,1,108,110,94,130,442,0.354666666666667,0.0829562594268477
"204",1,101,9,4,104,148,2,7,11,142,108,38,NA,110,94,130,35,40,35,11109,442,0.0829562619328499,148,0.39466667175293,0,1,1,126,131,110,151,518,0.334841628959276,0.0823680823680825
"205",1,101,10,4,104,156,2,7,11,142,126,40,NA,131,110,151,41,35,40,11110,518,0.0823680832982063,156,0.352941185235977,0,1,1,145,149,134,170,598,0.301158301158301,0.0624303232998885
"206",1,101,11,4,104,174,2,7,11,142,145,45,NA,149,134,170,44,35,50,11111,598,0.0624303221702576,174,0.335907340049744,0,1,1,166,171,165,186,688,0.290969899665552,0.0329457364341084
"207",1,101,12,4,104,168,2,7,11,142,166,46,NA,171,165,186,51,35,36,11112,688,0.0329457372426987,168,0.280936449766159,0,1,1,183,183,193,213,772,0.244186046511628,0.0431778929188254
"208",1,101,13,4,104,159,2,7,11,142,183,33,NA,183,193,213,43,40,43,11113,772,0.043177891522646,159,0.231104657053947,0,1,1,210,200,213,230,853,0.205958549222798,0.0363423212192263
"209",1,101,14,4,104,163,2,7,11,142,210,40,NA,200,213,230,40,43,40,11114,853,0.0363423228263855,163,0.211139902472496,0,1,1,232,222,232,252,938,0.191090269636577,0.0319829424307037
"210",1,101,15,4,104,134,2,7,11,142,232,50,NA,222,232,252,42,0,42,11115,938,0.0319829434156418,134,0.157092615962029,0,1,1,233,231,283,261,1008,0.142857142857143,0.0608465608465609
"211",1,101,1,4,104,41,3,7,18,143,20,5,NA,20,20,20,20,6,10,11801,80,0,41,0.512499988079071,0,1,1,31,16,30,26,103,0.5125,0.158576051779935
"212",1,101,2,4,104,54,3,7,18,143,31,10,NA,16,30,26,16,15,13,11802,103,0.158576056361198,54,0.675000011920929,0,1,1,42,21,36,34,133,0.524271844660194,0.162907268170426
"213",1,101,3,4,104,70,3,7,18,143,42,20,NA,21,36,34,21,15,14,11803,133,0.162907272577286,70,0.679611623287201,0,1,1,49,27,48,47,171,0.526315789473684,0.130604288499025
"214",1,101,4,4,104,82,3,7,18,143,49,30,NA,27,48,47,10,25,17,11804,171,0.130604282021523,82,0.61654132604599,0,1,1,50,48,54,61,213,0.47953216374269,0.0672926447574334
"215",1,101,5,4,104,93,3,7,18,143,50,30,NA,48,54,61,18,25,20,11805,213,0.067292645573616,93,0.543859660625458,0,1,1,55,65,64,76,260,0.436619718309859,0.0820512820512821
"216",1,101,6,4,104,105,3,7,18,143,55,30,NA,65,64,76,25,30,20,11806,260,0.0820512846112251,105,0.49295774102211,0,1,1,65,80,74,96,315,0.403846153846154,0.104761904761905
"217",1,101,7,4,104,116,3,7,18,143,65,30,NA,80,74,96,30,30,26,11807,315,0.104761905968189,116,0.446153849363327,0,1,1,79,94,88,114,375,0.368253968253968,0.0986666666666667
"218",1,101,8,4,104,133,3,7,18,143,79,35,NA,94,88,114,34,30,34,11808,375,0.0986666679382324,133,0.422222226858139,0,1,1,94,110,108,130,442,0.354666666666667,0.0829562594268477
"219",1,101,9,4,104,148,3,7,18,143,94,40,NA,110,108,130,35,38,35,11809,442,0.0829562619328499,148,0.39466667175293,0,1,1,110,131,126,151,518,0.334841628959276,0.0823680823680825
"220",1,101,10,4,104,156,3,7,18,143,110,35,NA,131,126,151,41,40,40,11810,518,0.0823680832982063,156,0.352941185235977,0,1,1,134,149,145,170,598,0.301158301158301,0.0624303232998885
"221",1,101,11,4,104,174,3,7,18,143,134,35,NA,149,145,170,44,45,50,11811,598,0.0624303221702576,174,0.335907340049744,0,1,1,165,171,166,186,688,0.290969899665552,0.0329457364341084
"222",1,101,12,4,104,168,3,7,18,143,165,35,NA,171,166,186,51,46,36,11812,688,0.0329457372426987,168,0.280936449766159,0,1,1,193,183,183,213,772,0.244186046511628,0.0431778929188254
"223",1,101,13,4,104,159,3,7,18,143,193,40,NA,183,183,213,43,33,43,11813,772,0.043177891522646,159,0.231104657053947,0,1,1,213,200,210,230,853,0.205958549222798,0.0363423212192263
"224",1,101,14,4,104,163,3,7,18,143,213,43,NA,200,210,230,40,40,40,11814,853,0.0363423228263855,163,0.211139902472496,0,1,1,232,222,232,252,938,0.191090269636577,0.0319829424307037
"225",1,101,15,4,104,134,3,7,18,143,232,0,NA,222,232,252,42,50,42,11815,938,0.0319829434156418,134,0.157092615962029,0,1,1,283,231,233,261,1008,0.142857142857143,0.0608465608465609
"226",1,101,1,4,104,41,4,7,25,144,20,10,NA,20,20,20,20,6,5,12501,80,0,41,0.512499988079071,0,1,1,26,16,30,31,103,0.5125,0.158576051779935
"227",1,101,2,4,104,54,4,7,25,144,26,13,NA,16,30,31,16,15,10,12502,103,0.158576056361198,54,0.675000011920929,0,1,1,34,21,36,42,133,0.524271844660194,0.162907268170426
"228",1,101,3,4,104,70,4,7,25,144,34,14,NA,21,36,42,21,15,20,12503,133,0.162907272577286,70,0.679611623287201,0,1,1,47,27,48,49,171,0.526315789473684,0.130604288499025
"229",1,101,4,4,104,82,4,7,25,144,47,17,NA,27,48,49,10,25,30,12504,171,0.130604282021523,82,0.61654132604599,0,1,1,61,48,54,50,213,0.47953216374269,0.0672926447574334
"230",1,101,5,4,104,93,4,7,25,144,61,20,NA,48,54,50,18,25,30,12505,213,0.067292645573616,93,0.543859660625458,0,1,1,76,65,64,55,260,0.436619718309859,0.0820512820512821
"231",1,101,6,4,104,105,4,7,25,144,76,20,NA,65,64,55,25,30,30,12506,260,0.0820512846112251,105,0.49295774102211,0,1,1,96,80,74,65,315,0.403846153846154,0.104761904761905
"232",1,101,7,4,104,116,4,7,25,144,96,26,NA,80,74,65,30,30,30,12507,315,0.104761905968189,116,0.446153849363327,0,1,1,114,94,88,79,375,0.368253968253968,0.0986666666666667
"233",1,101,8,4,104,133,4,7,25,144,114,34,NA,94,88,79,34,30,35,12508,375,0.0986666679382324,133,0.422222226858139,0,1,1,130,110,108,94,442,0.354666666666667,0.0829562594268477
"234",1,101,9,4,104,148,4,7,25,144,130,35,NA,110,108,94,35,38,40,12509,442,0.0829562619328499,148,0.39466667175293,0,1,1,151,131,126,110,518,0.334841628959276,0.0823680823680825
"235",1,101,10,4,104,156,4,7,25,144,151,40,NA,131,126,110,41,40,35,12510,518,0.0823680832982063,156,0.352941185235977,0,1,1,170,149,145,134,598,0.301158301158301,0.0624303232998885
"236",1,101,11,4,104,174,4,7,25,144,170,50,NA,149,145,134,44,45,35,12511,598,0.0624303221702576,174,0.335907340049744,0,1,1,186,171,166,165,688,0.290969899665552,0.0329457364341084
"237",1,101,12,4,104,168,4,7,25,144,186,36,NA,171,166,165,51,46,35,12512,688,0.0329457372426987,168,0.280936449766159,0,1,1,213,183,183,193,772,0.244186046511628,0.0431778929188254
"238",1,101,13,4,104,159,4,7,25,144,213,43,NA,183,183,193,43,33,40,12513,772,0.043177891522646,159,0.231104657053947,0,1,1,230,200,210,213,853,0.205958549222798,0.0363423212192263
"239",1,101,14,4,104,163,4,7,25,144,230,40,NA,200,210,213,40,40,43,12514,853,0.0363423228263855,163,0.211139902472496,0,1,1,252,222,232,232,938,0.191090269636577,0.0319829424307037
"240",1,101,15,4,104,134,4,7,25,144,252,42,NA,222,232,232,42,50,0,12515,938,0.0319829434156418,134,0.157092615962029,0,1,1,261,231,233,283,1008,0.142857142857143,0.0608465608465609
"241",1,101,1,5,105,62,1,7,5,151,20,12,NA,20,20,20,20,20,10,10501,80,0,62,0.774999976158142,0,1,1,32,24,24,34,114,0.775,0.111111111111111
"242",1,101,2,5,105,59,1,7,5,151,32,22,NA,24,24,34,0,20,17,10502,114,0.111111111938953,59,0.737500011920929,0,1,1,33,47,27,40,147,0.517543859649123,0.151927437641723
"243",1,101,3,5,105,72,1,7,5,151,33,22,NA,47,27,40,20,20,10,10503,147,0.151927441358566,72,0.631578922271729,0,1,1,38,54,34,57,183,0.489795918367347,0.154826958105647
"244",1,101,4,5,105,89,1,7,5,151,38,22,NA,54,34,57,10,20,37,10504,183,0.154826954007149,89,0.60544216632843,0,1,1,50,78,48,54,230,0.486338797814208,0.136231884057971
"245",1,101,5,5,105,66,1,7,5,151,50,22,NA,78,48,54,20,10,14,10505,230,0.136231884360313,66,0.360655725002289,0,1,1,53,83,63,65,264,0.28695652173913,0.116161616161616
"246",1,101,6,5,105,55,1,7,5,151,53,5,NA,83,63,65,15,20,15,10506,264,0.116161614656448,55,0.239130437374115,0,1,1,69,89,64,71,293,0.208333333333333,0.0875995449374288
"247",1,101,7,5,105,80,1,7,5,151,69,20,NA,89,64,71,15,14,31,10507,293,0.0875995457172394,80,0.30303031206131,0,1,1,79,104,80,70,333,0.273037542662116,0.103103103103103
"248",1,101,8,5,105,159,1,7,5,151,79,15,NA,104,80,70,104,30,10,10508,333,0.10310310125351,159,0.542662143707275,0,1,1,124,60,110,120,414,0.477477477477477,0.162640901771337
"249",1,101,9,5,105,125,1,7,5,151,124,15,NA,60,110,120,60,30,20,10509,414,0.162640899419785,125,0.375375390052795,0,1,1,156,47,127,147,477,0.301932367149758,0.242487770789658
"250",1,101,10,5,105,117,1,7,5,151,156,40,NA,47,127,147,0,47,30,10510,477,0.242487773299217,117,0.282608687877655,0,1,1,160,91,124,161,536,0.245283018867925,0.152985074626866
"251",1,101,11,5,105,115,1,7,5,151,160,40,NA,91,124,161,20,44,11,10511,536,0.152985081076622,115,0.241090148687363,0,1,1,164,115,124,194,597,0.21455223880597,0.154662199888331
"252",1,101,12,5,105,90,1,7,5,151,164,40,NA,115,124,194,10,20,20,10512,597,0.15466220676899,90,0.167910441756248,0,1,1,158,139,138,208,643,0.150753768844221,0.118714359771902
"253",1,101,13,5,105,48,1,7,5,151,158,10,NA,139,138,208,20,10,8,10513,643,0.118714362382889,48,0.0804020091891289,0,1,1,166,137,146,218,667,0.0746500777604977,0.131434282858571
"254",1,101,14,5,105,43,1,7,5,151,166,10,NA,137,146,218,0,5,28,10514,667,0.13143427670002,43,0.0668740272521973,0,1,1,173,154,158,207,692,0.0644677661169415,0.0838150289017342
"255",1,101,15,5,105,16,1,7,5,151,173,10,NA,154,158,207,0,5,1,10515,692,0.0838150307536125,16,0.0239880066365004,0,1,1,169,160,159,212,700,0.023121387283237,0.0800000000000001
"256",1,101,1,5,105,62,2,7,12,152,20,20,NA,20,20,20,12,20,10,11201,80,0,62,0.774999976158142,0,1,1,24,32,24,34,114,0.775,0.111111111111111
"257",1,101,2,5,105,59,2,7,12,152,24,0,NA,32,24,34,22,20,17,11202,114,0.0643274858593941,59,0.737500011920929,0,1,1,47,33,27,40,147,0.517543859649123,0.151927437641723
"258",1,101,3,5,105,72,2,7,12,152,47,20,NA,33,27,40,22,20,10,11203,147,0.151927441358566,72,0.631578922271729,0,1,1,54,38,34,57,183,0.489795918367347,0.154826958105647
"259",1,101,4,5,105,89,2,7,12,152,54,10,NA,38,34,57,22,20,37,11204,183,0.154826954007149,89,0.60544216632843,0,1,1,78,50,48,54,230,0.486338797814208,0.136231884057971
"260",1,101,5,5,105,66,2,7,12,152,78,20,NA,50,48,54,22,10,14,11205,230,0.136231884360313,66,0.360655725002289,0,1,1,83,53,63,65,264,0.28695652173913,0.116161616161616
"261",1,101,6,5,105,55,2,7,12,152,83,15,NA,53,63,65,5,20,15,11206,264,0.116161614656448,55,0.239130437374115,0,1,1,89,69,64,71,293,0.208333333333333,0.0875995449374288
"262",1,101,7,5,105,80,2,7,12,152,89,15,NA,69,64,71,20,14,31,11207,293,0.0875995457172394,80,0.30303031206131,0,1,1,104,79,80,70,333,0.273037542662116,0.103103103103103
"263",1,101,8,5,105,159,2,7,12,152,104,104,NA,79,80,70,15,30,10,11208,333,0.10310310125351,159,0.542662143707275,0,1,1,60,124,110,120,414,0.477477477477477,0.162640901771337
"264",1,101,9,5,105,125,2,7,12,152,60,60,NA,124,110,120,15,30,20,11209,414,0.162640899419785,125,0.375375390052795,0,1,1,47,156,127,147,477,0.301932367149758,0.242487770789658
"265",1,101,10,5,105,117,2,7,12,152,47,0,NA,156,127,147,40,47,30,11210,477,0.242487773299217,117,0.282608687877655,0,1,1,91,160,124,161,536,0.245283018867925,0.152985074626866
"266",1,101,11,5,105,115,2,7,12,152,91,20,NA,160,124,161,40,44,11,11211,536,0.152985081076622,115,0.241090148687363,0,1,1,115,164,124,194,597,0.21455223880597,0.154662199888331
"267",1,101,12,5,105,90,2,7,12,152,115,10,NA,164,124,194,40,20,20,11212,597,0.15466220676899,90,0.167910441756248,0,1,1,139,158,138,208,643,0.150753768844221,0.118714359771902
"268",1,101,13,5,105,48,2,7,12,152,139,20,NA,158,138,208,10,10,8,11213,643,0.118714362382889,48,0.0804020091891289,0,1,1,137,166,146,218,667,0.0746500777604977,0.131434282858571
"269",1,101,14,5,105,43,2,7,12,152,137,0,NA,166,146,218,10,5,28,11214,667,0.13143427670002,43,0.0668740272521973,0,1,1,154,173,158,207,692,0.0644677661169415,0.0838150289017342
"270",1,101,15,5,105,16,2,7,12,152,154,0,NA,173,158,207,10,5,1,11215,692,0.0838150307536125,16,0.0239880066365004,0,1,1,160,169,159,212,700,0.023121387283237,0.0800000000000001
"271",1,101,1,5,105,62,3,7,19,153,20,20,NA,20,20,20,12,20,10,11901,80,0,62,0.774999976158142,0,1,1,24,32,24,34,114,0.775,0.111111111111111
"272",1,101,2,5,105,59,3,7,19,153,24,20,NA,32,24,34,22,0,17,11902,114,0.0643274858593941,59,0.737500011920929,0,1,1,27,33,47,40,147,0.517543859649123,0.151927437641723
